,Acoustic Firmness Index,Atmospheric Pressure at Harvest (Pa),Bitterness Scale,Circumference (mm),Color Intensity (a.u.),Find Distance from Main Vulcano (km),Length (mm),Luminescence Intensity (a.u.),Magnetic orientation (degree),Odor index (a.u.),Seed Count,Skin Thickness (mm),Soil pH where Grown,Sugar Content (mg),Weight (mg),pH,Edible
128,27.8,103673.0,0.0,208.96910061146886,62.07,25.94621565193899,32.71047431895408,0.0004795629511379942,270.560339951991,10.687859380808987,0.0,3.5,7.06,17304.0,59473.18259989924,5.02,1.0
129,23.4,97115.0,3.0,257.8803870161296,68.35,87.20423018740199,40.46856077798208,0.0012292706554925498,333.9400281076206,30.19245369920489,90.80257088716193,1.0,6.98,10118.0,133909.4225998992,4.2366700033372755,1.0
130,16.8,109821.0,2.0,225.33748261137455,60.15,49.88952213796711,35.33899560944195,0.003369452826717054,290.26676339729187,44.638244116470126,7.3488098389731284,4.0,7.0,16071.0,86176.18259989924,4.98,0.0
131,16.4,94956.0,4.0,203.23406989887002,60.14,15.010159684229217,32.15477795936006,0.00017114728890108922,134.01648930134712,16.236725700139203,81.16672742202951,6.5,8.68,11038.0,70330.78259989925,5.622358868086981,0.0
132,16.6,106237.0,0.0,228.14105260409193,60.27,53.877023786535574,36.71391364931732,0.0026029759541751824,279.13144448288654,13.55005829958145,54.60261371025024,4.5,7.32,10341.0,94061.26259989923,4.271813568464385,0.0
133,20.3,98631.0,3.0,255.75574786419523,56.91,63.49826784312177,40.699738278859066,0.0015315487409990997,125.45336849582506,31.008437012615754,103.11970973206967,4.0,7.59,7091.0,140854.54259989923,4.061154314946635,0.0
134,13.8,97304.0,0.0,185.63799419858773,66.67,104.07922008809614,29.886973989842964,0.0004960077108434803,222.90155340301672,7.141770263538851,108.98627041428844,3.5,7.34,17703.0,52589.18259989924,5.15,1.0
135,24.4,98459.0,0.0,217.06611621663558,56.7,24.81587259012211,34.42812499220686,0.0002246277225515284,160.30238463674294,,110.0521180207515,5.5,7.07,9821.0,79927.18259989924,4.94,0.0
136,23.9,102560.0,0.0,196.1133693819627,58.09,98.89189127883336,30.851058208590537,0.008261415164531367,129.54171406701346,14.234664576873604,34.03057881739889,3.5,6.62,15703.0,58770.18259989924,4.89,1.0
137,17.0,105967.0,1.0,211.00645496271247,61.02,72.8214224565947,33.779337107614246,0.0030911054564136324,151.50104234093695,17.15504566623368,65.26734300156477,2.0,6.77,8459.0,77044.18259989924,4.84,1.0
138,31.1,95918.0,2.0,225.75094171744374,68.51,47.44955778273863,35.91421376734477,0.004516677558748577,357.6093183594344,13.426895415057517,27.977465843633723,5.0,7.74,11603.0,89339.50259989925,3.9358341879578305,0.0
139,28.7,103105.0,1.0,222.10344764230626,75.63,75.0519587072036,34.89984298020144,0.003875299528474565,49.002624042246794,12.170693517887967,0.0,3.0,8.31,13260.0,81055.18259989924,3.4488113192094634,0.0
140,27.3,97616.0,1.0,209.62840045691993,70.62,19.247267825799497,34.11788109837188,0.0021231042851664206,91.10835956708416,6.070492386431961,6.036848616328211,2.5,6.66,11469.0,81320.18259989924,4.91,1.0
141,20.6,96392.0,0.0,256.97571757597376,64.09,24.92411021049201,40.848861985652604,0.0004061838538579989,53.976421526377855,24.67742032513284,80.37561262665237,2.5,6.65,9984.0,131101.4225998992,4.232186220774765,1.0
142,23.7,109764.0,2.0,218.47249083702852,61.97,86.19973495293029,34.37668018381812,0.0038734936428569547,170.1994898666268,8.498476842641049,29.096630993949702,4.0,6.49,13578.0,84497.18259989924,4.96,1.0
143,11.2,104230.0,4.0,202.64154495348768,68.72,5.253405087993755,32.46096048943913,0.002817083457781966,284.6124713066369,7.11127765654296,100.73715233669485,4.5,8.13,12639.0,69165.18259989924,5.11,1.0
144,10.4,97670.0,0.0,165.18649013547648,65.21,51.552103494391616,26.879573735585254,0.00254072679964607,95.77950184311004,7.946310769887008,41.87125978574892,3.0,6.62,11613.0,40342.18259989925,5.12,1.0
145,21.2,109083.0,0.0,190.229281253872,67.56,41.82892583478924,30.442397227081663,1.9953356397894693e-05,100.42921369154648,12.900369420441013,0.0,4.5,7.39,13378.0,52813.18259989924,5.05,1.0
146,20.4,97731.0,4.0,220.1650407433206,65.8,52.93218949223429,34.950995528903775,0.014170216870926773,28.76379505145122,15.61140022189274,17.211399765543213,3.0,6.72,9030.0,81947.18259989924,4.65,1.0
147,22.5,108267.0,5.0,183.87265330173105,67.04,35.314256285843285,28.653856301934646,0.0027815474534462568,198.64717948192884,5.180765873072892,87.5027614604676,3.0,7.12,7544.0,37306.18259989925,4.83,0.0
148,17.8,95323.0,7.0,232.21774374371654,64.14,99.09520469665708,36.96284661109023,0.000374104702443802,275.9225850862661,5.023999114167341,89.09667671959768,4.0,7.16,9204.0,98813.98259989923,3.3645929930555343,0.0
149,3.4,94664.0,0.0,204.68325083186872,66.31,64.35154256488215,32.42805954089328,0.0015859573174534622,107.95172484140699,11.706920567540395,108.76516358292821,3.0,7.16,13736.0,67699.18259989924,5.11,1.0
150,18.9,96388.0,1.0,163.34937833127378,66.0,97.57529432771453,25.068392735523304,0.019181501926074578,199.57106603260377,11.348973692483161,66.17262108416926,5.5,7.39,11075.0,36148.18259989925,5.11,1.0
151,30.4,103438.0,1.0,246.95380919044973,58.52,48.51651803193446,38.88595757108162,0.0003750442223511699,61.66969446229536,42.00225393341505,72.91888338578458,5.0,7.15,9617.0,114805.18259989924,5.375673797143819,0.0
152,12.5,97553.0,0.0,186.57144943078157,69.99,17.20299091711928,29.427494196020856,0.0037411677556582323,97.09291423712814,20.525793795483082,0.0,2.0,6.78,15073.0,55367.18259989924,4.98,1.0
153,18.4,99784.0,0.0,220.13599474528604,62.69,51.53334385095989,34.620266314715586,0.0006842231466482133,39.94141938443809,4.668945320466203,100.2189770925276,1.5,7.35,14655.0,81062.18259989924,5.05,1.0
154,20.4,104619.0,0.0,181.38913970033323,61.15,37.3585926414772,29.30496879139504,0.00012259542535658484,137.7092248035305,34.59805963959069,0.0,3.0,7.14,10482.0,51172.18259989924,5.02,1.0
155,22.2,96616.0,0.0,205.94626330218327,53.12,20.52467282307622,32.78582174664447,0.005100500661758425,300.18525312840217,9.460880960335336,75.3670123706069,5.0,7.72,10681.0,74999.18259989924,4.87,1.0
156,24.2,96454.0,2.0,233.5509577597485,65.63,65.3678546304271,37.34315762332478,0.0013240620832863724,202.42059584656033,29.207080644675482,110.32594736960334,4.5,6.72,10809.0,105441.58259989924,3.1101008883532586,0.0
157,11.2,96656.0,2.0,209.9789879793521,63.86,22.087142280647633,33.718233237493074,0.0019483853023604305,324.2550952071356,29.266594001320843,71.60585911849844,4.0,7.64,15451.0,81561.58259989924,3.7435837088177335,0.0
158,8.5,94776.0,0.0,171.1343676618853,60.91,35.10817112225686,28.50253421750181,0.005839348572902925,0.20299335213291414,2.752307254595261,105.99340765960604,5.5,7.27,13406.0,42849.18259989925,4.92,1.0
159,18.7,97391.0,0.0,225.01750360341208,55.21,39.264990623755864,34.97194339588752,0.000511807078098195,211.32020663615896,10.50035348959668,13.479827866123586,1.5,5.92,14275.0,86740.18259989924,4.97,1.0
160,27.6,102536.0,1.0,224.64160970060084,67.41,17.192959017298314,36.312052578146954,0.0002842610222834845,263.1034671503265,13.17501229487936,90.03252562003914,6.0,7.61,10673.0,97227.58259989924,2.9784395210979833,0.0
161,21.8,97338.0,2.0,196.7937976644902,64.13,,30.85649722893562,0.010619635433369004,72.24887387214397,4.148618251676416,51.92242433667798,4.0,6.78,16100.0,58319.18259989924,4.79,1.0
162,17.9,101944.0,1.0,191.3451635221026,60.36,4.613278697344051,30.132839283073015,0.0039423874718963955,128.31914695209832,12.126057664633949,72.32957475099762,4.0,7.26,15024.0,51742.18259989924,4.99,1.0
163,23.0,100442.0,1.0,215.80188119649708,60.85,72.98877471231928,34.69135625187902,0.001022328506892333,141.6464265967036,1.722824746481301,35.57424639906609,4.5,6.85,15176.0,79252.18259989924,4.94,0.0
164,19.7,97900.0,5.0,210.82676382568508,71.43,87.77659537739045,32.93917292155646,0.0021215628584346858,215.29608635344061,27.65926032188929,66.0925342775102,7.0,7.92,8045.0,71230.78259989925,5.958713903015177,0.0
165,31.5,91970.0,1.0,216.55209657709216,53.59,42.612750338241355,34.148306027271424,0.006055296013368195,161.00708510891704,10.267486526710009,99.41197755286528,3.0,7.08,6142.0,78913.18259989924,3.3987923912683513,0.0
166,26.4,107413.0,7.0,165.7176036940368,60.28,14.89555346779207,26.186608154776245,5.531708007012509e-05,56.08476285076663,19.30070852316296,20.183470715954037,5.0,7.47,11749.0,37095.18259989925,4.78,0.0
167,40.0,98281.0,3.0,189.25420301376812,70.04,51.465183549763815,29.225349348450507,0.000276507476419471,173.50638778583686,4.58193618232925,16.9751783700219,5.0,7.83,11033.0,55091.18259989924,4.59,0.0
168,13.6,101285.0,0.0,205.29272737405785,66.32,10.585335959899881,32.81040544565454,0.004202211362725306,48.76202282890659,3.3733267280483177,36.88303182017227,2.5,7.3,13268.0,73279.18259989924,4.96,1.0
169,30.0,98458.0,5.0,189.97500263341507,55.38,94.50857436377673,30.275084194314854,0.007195810276815711,43.57745303946669,3.961948253536361,23.20243137690698,3.0,6.9,10810.0,58887.582599899244,3.3343101369349144,0.0
170,15.6,104296.0,5.0,189.49376055467224,75.58,21.43920031591997,30.044494194209445,0.0005606091784160145,104.03036536423042,12.084606843078989,102.88413407072117,2.5,7.28,8237.0,53149.18259989924,4.81,0.0
171,22.8,105242.0,0.0,188.8662012944518,53.03,46.12078305806531,29.217844957153147,0.002104043351750994,49.55847355597879,15.32946056985022,0.0,5.0,7.67,10878.0,47657.18259989924,4.84,1.0
172,28.2,101136.0,6.0,241.66502008043622,55.94,78.56404359115936,38.57775356123854,0.009171945622672213,122.31222363303411,10.955448020001409,0.0,4.5,6.64,9928.0,113383.18259989924,3.8801920178788647,0.0
173,16.4,103832.0,0.0,209.76756522690596,60.44,15.778303292489154,33.01885369783721,0.0010228903221952993,88.55780222191471,9.957668019981698,84.75470615796145,5.0,6.92,14131.0,68522.18259989924,4.99,1.0
174,22.4,94175.0,1.0,230.04140561704867,63.83,28.871958151100078,37.444813610384955,0.0019211790081127152,68.63112417190018,39.19690713790998,89.92908482555639,3.0,6.58,10693.0,101789.74259989923,4.042366828105169,0.0
175,20.2,102119.0,0.0,181.53763013575994,52.97,20.651297751649693,28.923463204296866,0.001755728846850899,241.88189971599635,3.8318131639980035,75.51378052274016,3.5,6.92,12163.0,50896.18259989924,5.05,1.0
176,24.8,91776.0,5.0,217.7824636974276,51.27,65.96118890657317,35.04305203289835,0.004646360484902926,272.2503487757958,48.233765277383235,0.0,5.0,7.61,12197.0,90832.78259989925,4.328022299959928,0.0
177,20.6,93426.0,4.0,201.55064720241467,70.99,49.119966128865656,31.929794693914307,0.0048758846483401225,304.0094141401294,20.69642845057603,22.63768244597044,7.5,7.55,11667.0,65045.98259989924,3.4620211965518175,0.0
178,19.8,99334.0,2.0,250.62875932800594,67.04,36.53510618327523,39.879652621223464,0.00039760276469291304,26.544434175043552,47.52956340587999,65.32336048067543,6.0,6.98,10530.0,119952.94259989922,4.249965436083709,0.0
179,19.1,104737.0,0.0,211.55139982757666,57.07,35.04571920233789,34.62853302085768,0.007355238179088004,312.0293868462312,21.723893529942398,32.481018458099264,3.0,6.94,14634.0,87841.18259989924,5.07,1.0
180,18.9,99573.0,0.0,156.55819671123305,75.03,47.985587300513124,25.046387993292246,0.007950438297705817,82.03181986696866,12.726574721606111,2.7470768232333107,3.5,7.52,11309.0,37425.18259989925,5.15,1.0
181,21.4,98066.0,2.0,202.3317253088237,64.25,43.73979114728542,31.02606466060111,0.00820570507300134,333.3208144345671,5.266229495225441,73.28084623433469,1.0,7.61,14714.0,54475.18259989924,4.85,1.0
182,24.4,98096.0,0.0,198.88524273822216,57.36,78.88441221419873,31.145536452377062,0.0028355061334043685,146.26511382988642,8.917216210446965,104.32840934843304,3.5,6.28,9625.0,56918.18259989924,4.73,1.0
183,14.6,106070.0,1.0,186.11449966090765,64.87,73.44595370121267,29.271024191967598,0.0012741559069608707,128.24032242042875,2.8812375443680778,21.134438631822007,2.5,7.65,14347.0,45364.18259989925,5.13,1.0
184,14.6,105623.0,0.0,219.92761271791548,69.94,11.504385401930032,35.02527159795323,0.002519717601560272,196.79092610571888,12.963724141096185,66.57936097045008,5.0,7.29,12111.0,80464.18259989924,5.14,1.0
185,31.5,102133.0,1.0,220.48911828144688,69.7,28.51462762931094,34.84271520238979,0.001672976570103418,359.220498750031,10.440148228218202,0.0,2.5,7.36,5747.0,78764.38259989923,3.210983115415118,0.0
186,24.1,101450.0,3.0,236.63480941922793,58.95,98.25651868059077,37.40870200261568,0.0011755316530011944,73.98788907220535,12.114572344176205,23.913210899372906,2.5,7.7,10967.0,100561.18259989924,3.6664229895786997,0.0
187,15.3,100265.0,5.0,186.8119666255291,64.34,2.582028879735824,30.384433020412516,0.0013398511282765966,96.7940810826366,11.390702052270427,14.406838984738378,3.5,6.29,11692.0,56021.98259989924,3.4038191765807424,0.0
188,18.7,95676.0,1.0,211.17822141958624,54.95,48.62663989490926,34.036425801270774,0.0007179951512502508,63.881569338030076,3.3336179926799088,99.2499256635248,5.0,7.68,13311.0,81689.18259989924,4.94,1.0
189,5.2,93801.0,0.0,211.81535791248453,71.82,70.37078233060491,33.67723180700347,0.0022290256233158767,10.662359802500617,11.40031514015423,31.323356880039803,3.0,7.1,11417.0,73547.18259989924,4.91,1.0
190,21.0,109623.0,0.0,217.6723653093559,58.28,69.79732733427076,34.187209882155564,0.004680536630191508,51.740222067147585,8.679275927591114,94.44294749078766,,7.43,16826.0,86009.18259989924,5.04,1.0
191,27.7,95731.0,3.0,182.78544704148038,67.77,43.68485822742918,29.47598468472214,0.008782502033299238,36.92315987280948,19.009889573558166,3.681910914142314,2.0,7.92,10766.0,55395.18259989924,4.96,1.0
192,12.4,96582.0,4.0,205.38956280351755,65.82,17.128710642038666,32.234900505619066,9.912489571307788e-05,200.81883785551128,4.989407327359787,107.88612800417434,1.0,6.93,13713.0,70350.18259989924,5.05,1.0
193,16.0,99175.0,1.0,204.69603790526335,56.53,61.312461855286614,32.01250966349178,0.0008307964041624441,67.52193920855139,6.941492930355604,79.24927005617565,4.5,7.44,11593.0,66270.18259989924,4.93,0.0
194,37.5,107227.0,1.0,261.737984683299,67.58,19.36430574102656,42.34269284824082,0.0009736101580100399,199.88828253358645,17.34828777131247,42.761866534012974,5.5,6.91,9935.0,154386.22259989922,3.9399629278325268,0.0
195,26.6,98594.0,2.0,226.74983293610512,47.7,51.80575538027522,36.33811272355596,0.00017685203191881318,180.79440316323416,3.9475891840902975,97.97516764632351,4.0,5.99,7852.0,98186.38259989923,3.7316029558914003,0.0
196,28.2,109412.0,0.0,173.74923129574088,55.59,5.507409806729051,28.66695589286039,0.007953204076388764,98.88589039859859,6.685979079544919,39.524258468263206,5.0,7.61,11344.0,46143.18259989925,5.0,1.0
197,17.2,101238.0,5.0,239.14719545093018,62.09,49.261960459171284,37.619366566941295,0.002263662477412279,166.33627137547592,13.518879315290851,80.60218998413036,6.5,6.82,11036.0,105673.18259989924,5.643985443733269,0.0
198,5.3,104319.0,0.0,211.44647103224935,62.33,19.397205193924663,33.030240263966775,0.003955375712983528,68.33489281594612,9.468090101071347,0.0,5.5,7.15,13720.0,71498.18259989924,5.03,1.0
199,31.7,106604.0,1.0,237.40219323627926,70.99,12.194065784664268,38.27620256354655,1.0352260199858132e-05,32.399677390996715,46.57027309212748,12.244386704271712,4.5,6.34,11106.0,115455.58259989924,5.292598272808143,0.0
200,31.9,102809.0,0.0,203.71283345838384,64.49,42.90619587025594,32.33192197577367,0.0034056312441677443,353.45944874223693,14.440599142865864,104.79103998511432,4.0,7.33,14041.0,62658.18259989924,5.04,1.0
201,16.0,109524.0,3.0,226.28871305692647,69.09,17.358260243002512,34.761062919630824,0.0021535678563528475,284.4728386428953,11.593331690601453,111.4428493893154,4.5,7.85,10640.0,82145.98259989923,5.827210641048685,0.0
202,31.9,101575.0,1.0,264.9479376890493,61.48,79.42404357616526,42.79476984712414,0.004007913988257808,45.04488817021998,9.121512397037488,33.75166806731317,5.5,6.57,10933.0,157074.70259989926,3.637108736446195,0.0
203,31.4,110062.0,6.0,247.56890588222745,70.78,40.96727181043846,38.85697012400609,0.002345174644452984,333.61174585081886,22.24086166010331,6.767936792520349,7.5,7.74,8096.0,,3.8493927013589957,0.0
204,22.1,101244.0,3.0,204.3440046810856,67.74,33.98357888028289,32.05046700513862,0.009204551900164157,295.52290354558835,8.326716327808013,111.88091375298771,4.0,7.21,9838.0,69617.18259989924,4.89,1.0
205,15.6,93133.0,0.0,215.21912000133065,73.51,14.218245618659022,34.3005499444695,0.004214945959010435,255.1865957926952,20.821774397929754,36.201569424367634,5.0,7.91,13923.0,75494.18259989924,5.16,1.0
206,27.9,94258.0,0.0,210.23634529926346,64.54,6.587149872534863,33.68668169551592,0.0034470013625254063,140.17412308347485,23.039082169445308,23.815428829069162,3.0,8.2,12832.0,79473.18259989924,5.01,1.0
207,29.5,99803.0,1.0,220.02313281147514,58.04,44.56545287059518,35.240889942700086,0.0026262075071470997,114.76310002251627,17.534580246895143,57.51518702832391,2.5,7.4,14487.0,87366.18259989924,4.83,0.0
208,28.3,97035.0,2.0,205.73402114927868,58.68,13.27552750065012,32.500523201464915,0.0007664005828559118,266.89195224361043,11.668361602609913,70.24959986374971,3.5,7.05,7895.0,70296.18259989924,4.72,0.0
209,31.2,104901.0,4.0,245.01681916684834,68.87,49.87816168590116,38.51435968782627,0.00016490002432455013,63.765302932791684,41.96485184477807,107.84709023312901,5.5,7.53,6723.0,113533.18259989924,5.286320871301488,0.0
210,15.0,101590.0,0.0,187.43925402584136,60.89,34.0079087836106,30.05012321874658,0.0002717621346783566,32.51113764436394,11.89710548457065,71.94673814512265,4.5,7.43,11760.0,54703.18259989924,5.775233313466119,0.0
211,31.7,102542.0,5.0,212.88973175983307,61.77,11.382919747851282,34.046798957559,0.0013601713673805698,160.79778432335667,29.398801365703562,83.85212154679448,3.5,7.57,9455.0,80242.78259989925,3.0711705440067343,0.0
212,21.5,99263.0,0.0,221.9508184161987,53.75,28.464601221143162,35.24484477368926,0.0007868846273272143,280.7540767906249,5.464768506113522,0.0,4.0,6.73,14969.0,87481.18259989924,4.82,1.0
213,29.5,99442.0,5.0,207.23747025722008,61.19,23.9156812114546,32.9760700462841,0.00036365133952854687,154.65161381893375,53.073578987848336,33.01417226455522,4.5,7.25,10076.0,70979.98259989923,5.557558651474867,0.0
214,33.3,100108.0,2.0,261.4242257527539,69.01,12.47613172782607,41.18571227078664,0.0029554636283648803,207.763971243261,20.22649554159137,21.586736370511602,4.5,6.42,6037.0,136432.30259989924,3.6662717139368457,0.0
215,19.4,101365.0,2.0,177.3064298800354,62.34,89.22316239009093,29.55676175087714,0.0025243405208086878,316.0111901091019,9.3566295233482,98.26615937140495,4.5,7.72,12091.0,50728.782599899256,3.466587847199875,0.0
216,13.2,99731.0,0.0,211.9877644573577,56.97,38.73722720536627,33.37532172965387,0.0025130275927402325,133.7182448085446,15.578375727881708,1.163709385572787,3.5,6.44,14941.0,85500.18259989924,4.97,1.0
217,23.4,95739.0,2.0,155.69259055167154,57.16,36.87218516051189,25.821916152332946,0.0022567802687932224,203.07318793685772,7.147736824983665,110.11706234486408,3.5,6.24,13318.0,38983.18259989925,5.01,0.0
